,exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable,sentence_sid
40414,1886,2788,0,0,23,qxy,8,Conference,0,1,1,0,0,0,0,-333,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-8
40415,1886,2788,0,0,23,qxy,8,in,0,1,1,0,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-8
40416,1886,2788,0,0,23,qxy,8,Glasgow,1,1,1,0,1,3,659,659,3,1,237.38,0.765,0.611,128044.942,1.085,0.536,329.5,94.143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-8
40417,1886,2788,0,0,23,qxy,8,UK,0,1,1,0,0,0,0,-659,-3,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-8
40418,1886,2788,0,0,23,qxy,9,But,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40419,1886,2788,0,0,23,qxy,9,a,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40420,1886,2788,0,0,23,qxy,9,genuine,1,1,1,1,1,1,208,208,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,104.0,29.714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40421,1886,2788,0,0,23,qxy,9,partnership,1,1,1,1,1,1,366,158,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,122.0,33.273,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40422,1886,2788,0,0,23,qxy,9,must,1,1,1,1,1,1,252,-114,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,252.0,63.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40423,1886,2788,0,0,23,qxy,9,be,1,1,1,1,1,1,214,-38,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,214.0,107.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40424,1886,2788,0,0,23,qxy,9,a,1,1,1,1,1,1,226,12,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,226.0,226.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40425,1886,2788,0,0,23,qxy,9,two-way,0,1,1,1,0,0,0,-226,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40426,1886,2788,0,0,23,qxy,9,street,1,1,1,1,1,2,683,683,2,1,237.38,0.765,0.611,128044.942,1.085,0.536,683.0,113.833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-9
40427,1886,2788,0,0,23,qxy,10,Fewer,1,1,1,1,1,2,540,-143,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,270.0,108.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40428,1886,2788,0,0,23,qxy,10,artists,0,1,1,1,0,0,0,-540,-2,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40429,1886,2788,0,0,23,qxy,10,than,1,1,1,1,1,1,239,239,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,239.0,59.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40430,1886,2788,0,0,23,qxy,10,scientists,1,1,1,1,2,2,588,349,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,196.0,58.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40431,1886,2788,0,0,23,qxy,10,responded,1,1,1,1,1,2,647,59,0,-1,237.38,0.765,0.611,128044.942,1.085,0.536,215.667,71.889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40432,1886,2788,0,0,23,qxy,10,to,1,1,1,1,1,1,333,-314,-1,0,237.38,0.765,0.611,128044.942,1.085,0.536,333.0,166.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40433,1886,2788,0,0,23,qxy,10,the,0,1,1,1,0,0,0,-333,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40434,1886,2788,0,0,23,qxy,10,Nature,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40435,1886,2788,0,0,23,qxy,10,poll,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40436,1886,2788,0,0,23,qxy,10,however,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40437,1886,2788,0,0,23,qxy,10,several,0,0,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40438,1886,2788,0,0,23,qxy,10,respondents,1,1,1,1,1,1,416,416,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,138.667,37.818,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40439,1886,2788,0,0,23,qxy,10,noted,0,1,1,1,0,0,0,-416,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40440,1886,2788,0,0,23,qxy,10,that,1,1,1,1,1,1,218,218,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,218.0,54.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40441,1886,2788,0,0,23,qxy,10,artists,0,1,1,1,0,0,0,-218,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40442,1886,2788,0,0,23,qxy,10,do,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40443,1886,2788,0,0,23,qxy,10,not,1,1,1,1,1,1,331,331,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,331.0,110.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40444,1886,2788,0,0,23,qxy,10,simply,1,1,1,1,1,1,215,-116,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,107.5,35.833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40445,1886,2788,0,0,23,qxy,10,assist,1,1,1,1,1,1,298,83,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,149.0,49.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40446,1886,2788,0,0,23,qxy,10,scientists,0,1,1,1,0,0,0,-298,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40447,1886,2788,0,0,23,qxy,10,with,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40448,1886,2788,0,0,23,qxy,10,their,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40449,1886,2788,0,0,23,qxy,10,communication,1,1,1,1,2,2,782,782,2,2,237.38,0.765,0.611,128044.942,1.085,0.536,156.4,60.154,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40450,1886,2788,0,0,23,qxy,10,requirements,0,1,1,1,0,0,0,-782,-2,-2,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-10
40451,1886,2788,0,0,23,qxy,11,Nor,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40452,1886,2788,0,0,23,qxy,11,should,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40453,1886,2788,0,0,23,qxy,11,their,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40454,1886,2788,0,0,23,qxy,11,work,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40455,1886,2788,0,0,23,qxy,11,be,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40456,1886,2788,0,0,23,qxy,11,considered,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40457,1886,2788,0,0,23,qxy,11,only,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40458,1886,2788,0,0,23,qxy,11,as,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40459,1886,2788,0,0,23,qxy,11,an,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40460,1886,2788,0,0,23,qxy,11,object,0,1,1,1,0,0,0,0,0,0,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40461,1886,2788,0,0,23,qxy,11,of,1,1,1,1,1,1,396,396,1,1,237.38,0.765,0.611,128044.942,1.085,0.536,396.0,198.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40462,1886,2788,0,0,23,qxy,11,study,0,1,1,1,0,0,0,-396,-1,-1,237.38,0.765,0.611,128044.942,1.085,0.536,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788-11
40463,1886,2789,0,0,23,qxy,0,The,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40464,1886,2789,0,0,23,qxy,0,alliances,1,1,1,0,1,1,481,481,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,240.5,53.444,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40465,1886,2789,0,0,23,qxy,0,are,0,1,1,0,0,0,0,-481,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40466,1886,2789,0,0,23,qxy,0,most,1,1,1,0,1,1,294,294,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,294.0,73.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40467,1886,2789,0,0,23,qxy,0,valuable,1,1,1,0,1,1,247,-47,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,123.5,30.875,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40468,1886,2789,0,0,23,qxy,0,when,0,1,1,0,0,0,0,-247,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40469,1886,2789,0,0,23,qxy,0,scientists,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40470,1886,2789,0,0,23,qxy,0,and,1,1,1,0,1,1,248,248,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,248.0,82.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40471,1886,2789,0,0,23,qxy,0,artists,1,1,1,0,1,1,436,188,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,436.0,62.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40472,1886,2789,0,0,23,qxy,0,have,1,1,1,0,1,1,230,-206,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,230.0,57.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40473,1886,2789,0,0,23,qxy,0,a,0,1,1,0,0,0,0,-230,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40474,1886,2789,0,0,23,qxy,0,shared,1,1,1,0,1,1,220,220,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,220.0,36.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40475,1886,2789,0,0,23,qxy,0,stake,1,1,1,0,1,1,260,40,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,260.0,52.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40476,1886,2789,0,0,23,qxy,0,in,1,1,1,0,1,1,221,-39,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,221.0,110.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40477,1886,2789,0,0,23,qxy,0,a,0,1,1,0,0,0,0,-221,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40478,1886,2789,0,0,23,qxy,0,project,1,1,1,0,1,1,206,206,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,206.0,29.429,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40479,1886,2789,0,0,23,qxy,0,are,0,1,1,0,0,0,0,-206,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40480,1886,2789,0,0,23,qxy,0,able,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40481,1886,2789,0,0,23,qxy,0,to,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40482,1886,2789,0,0,23,qxy,0,jointly,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40483,1886,2789,0,0,23,qxy,0,design,1,1,1,0,1,1,314,314,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,157.0,52.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40484,1886,2789,0,0,23,qxy,0,it,0,1,1,0,0,0,0,-314,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40485,1886,2789,0,0,23,qxy,0,and,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40486,1886,2789,0,0,23,qxy,0,can,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40487,1886,2789,0,0,23,qxy,0,critique,1,1,1,0,1,1,717,717,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,358.5,89.625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40488,1886,2789,0,0,23,qxy,0,each,1,1,1,0,1,2,573,-144,1,0,160.519,0.509,0.453,53285.665,0.439,0.304,573.0,143.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40489,1886,2789,0,0,23,qxy,0,other's,0,1,1,0,0,0,0,-573,-2,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40490,1886,2789,0,0,23,qxy,0,work,0,1,1,0,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-0
40491,1886,2789,0,0,23,qxy,1,Such,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40492,1886,2789,0,0,23,qxy,1,an,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40493,1886,2789,0,0,23,qxy,1,approach,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40494,1886,2789,0,0,23,qxy,1,can,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40495,1886,2789,0,0,23,qxy,1,both,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40496,1886,2789,0,0,23,qxy,1,prompt,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40497,1886,2789,0,0,23,qxy,1,new,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40498,1886,2789,0,0,23,qxy,1,research,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40499,1886,2789,0,0,23,qxy,1,as,0,1,1,1,0,0,0,0,0,0,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40500,1886,2789,0,0,23,qxy,1,well,1,1,1,1,1,1,538,538,1,1,160.519,0.509,0.453,53285.665,0.439,0.304,538.0,134.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
40501,1886,2789,0,0,23,qxy,1,as,0,1,1,1,0,0,0,-538,-1,-1,160.519,0.509,0.453,53285.665,0.439,0.304,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789-1
